,Date,User,Tweet
278,2019-02-26 07:31:31+00:00,IndianExpress,"Former IAF Chief AY Tipnis says #IndianAirForce strike across LoC ""conveys that though Pakistan uses terrorism as a tool against India, we are within our rights of International law to take such action.""

Read more: https://t.co/sNw0O3Gqo3 https://t.co/MjeGnhbYUd"
279,2019-02-26 06:50:46+00:00,IndianExpress,"India confirmed a non-military preemptive strike on a major Jaish-e-Mohammed terror camp in Balakot. 

Foreign Secretary Vijay Gokhale said the target was chosen to avoid civilian casualties.

https://t.co/rzdzrsccVO"
280,2019-02-26 06:07:35+00:00,PMOIndia,"The freedom struggle became a mass movement due to the visionary efforts of Bapu. He merged the streams of Jan Bhagidari and Jan Andolan. 

Bapu instilled a spirit in every person that they are doing something for India's freedom: PM @narendramodi"
281,2019-02-26 06:04:50+00:00,IndianExpress,"Credible info received that JeM is going to carry out suicide attacks across India. It became inevitable to carryout a preemptive strike: Foreign Secretary Vijay Gokhale 

https://t.co/BKWqGyRmUb"
282,2019-02-26 06:03:55+00:00,PMOIndia,"Congratulations to all those who have been conferred the prestigious Gandhi Peace Prize. 

The prize is being conferred at a time when India marks the 150th birth anniversary of Mahatma Gandhi: PM @narendramodi"
283,2019-02-26 05:49:59+00:00,IndianExpress,"First time after 1971 war, IAF used in Pakistan-controlled air space

https://t.co/gc65S8Gehs"
284,2019-02-26 05:48:32+00:00,IndianExpress,"Former IAF Chief AY Tipnis: It’s brilliant action, unequivocal message that there is a limit to India’s tolerance https://t.co/hDBudLvc7Y"
285,2019-02-26 05:19:51+00:00,IndianExpress,"“Every day a sanitation worker dies in India when he enters the sewer. The government has done nothing to prevent it. We want the government to make arrangements for mechanical cleaning of drains.” 
 https://t.co/xGFk7FeQW7"
286,2019-02-26 05:05:13+00:00,IndianExpress,"Mishra was part of India Against Corruption movement, and joined AAP when the party was formed.

https://t.co/xuBelTvke2"
287,2019-02-26 04:45:00+00:00,IndianExpress,"The controller of communications in DoT, wrote a letter to Delhi Police chief: “Mr Kapil Mishra has circulated a highly incendiary video provoking people to attack some citizens. The video violates IPC and IT Act.”

https://t.co/GNzt589e26"
288,2019-02-26 04:16:06+00:00,IndianExpress,"Gadkari said that while India had hoped that the spirit of brotherhood will prevail after the treaty, it received explosives in return.

https://t.co/s2LeMqqteI"
289,2019-02-26 03:21:25+00:00,IndianExpress,"Majithia, however, launched a direct attack at Sidhu, whose wife had been the chief guest at the Dussehra event where the tragedy took place, and said that four months had passed by but the victims were being cheated.

https://t.co/8zOidnB8A3"
290,2019-02-26 03:20:00+00:00,IndianExpress,"#ExpressOpinion | There is so much more that India and EU can achieve together, writes @EBienkowskaEU

https://t.co/3C7iPkxsGX"
291,2019-02-26 03:17:32+00:00,IndianExpress,"#PulwamaAttack | The NIA said Monday that the Maruti Eeco car was last sold on February 4, just 10 days before the attack.

@rahultripathi, @DeeptimanTY report: 

https://t.co/aLpTgwBGQx"
292,2019-02-26 03:10:00+00:00,IndianExpress,"#ExpressOpinion | A recent Democracy Index confirms the paradox of India being the world’s largest electoral wonder, but an increasingly flawed democracy, writes @DrSYQuraishi

https://t.co/NmKKEbZDPZ"
293,2019-02-26 02:28:27+00:00,IndianExpress,"Pakistan claims Indian aircraft crossed over into PoK, dropped payload https://t.co/BKWqGyRmUb"
294,2019-02-26 02:27:24+00:00,IndianExpress,"Maharashtra Water Resources Regulatory Authority (MWRRA), Pune, was adjudged the best water regulatory body in India

https://t.co/2sM9QhXsXV"
295,2019-02-26 01:55:00+00:00,IndianExpress,"#ExpressFrontPage | The NIA said Monday that the Maruti Eeco car was last sold on February 4, just 10 days before the attack, to one Sajjad Bhat, a resident of Bijbehara in Anantnag, who is now absconding and is suspected to have joined Jaish.

https://t.co/teKrjDTm0a"
296,2019-02-26 01:40:00+00:00,IndianExpress,"#ExpressFrontPage | Paying homage to the CRPF personnel killed in the Pulwama terror attack, PM Modi, accused the Opposition of “compromising national security”, saying demands of the defence sector were not addressed by the previous governments.

https://t.co/ekqyJkXSUz"
297,2019-02-26 00:25:00+00:00,IndianExpress,"Pakistan’s Foreign Minister Shah Mahmood Qureshi called up Wang on Monday and briefed him on the evolving regional situation after the terror attack in Pulwama on February 14.

https://t.co/UqtMvVJ73g"
298,2019-02-25 23:54:30+00:00,IndianExpress,"#ExpressBiz | The Supreme Court on February 20 held RCom chairman Anil Ambani and two other directors guilty of contempt for not paying Ericsson India’s dues as per the undertaking given by them.

https://t.co/s6uSBzLNHo"
299,2019-02-25 23:25:00+00:00,IndianExpress,"Last week, the authorities suspended the service for a day due to the “security situation” following the attack on a CRPF convoy in South Kashmir’s Pulwama district on February 14, killing 40 personnel. 

https://t.co/kc0IbeP4ZD"
300,2019-02-25 22:55:00+00:00,IndianExpress,"Coming down heavily on “Kashmir apologists”, whether in academics or in politics, Singh exhorted researchers to go through statements made by these academics and intellectuals after the Pulwama attack.

https://t.co/JYAaxBpkAp"
301,2019-02-25 13:17:22+00:00,IndianExpress,"The newly inaugurated #NationalWarMemorial is located just east of Amar Jawan Jyoti at the India Gate, where the eternal flame was lit in the honour of martyred soldiers.
https://t.co/7GmCazXsU8"
302,2019-02-25 13:00:01+00:00,IndianExpress,"Since the terrorist attack in Uri in 2016, India has worked to ensure it utilises its full claim under the Indus Waters Treaty. Several stalled projects have been revived, and many have been put on the fast track.

#ExpressExplained 

https://t.co/4aWkmRmLbf"
303,2019-02-25 09:04:43+00:00,IndianExpress,"Two doctors from the All India Institute of Medical Sciences (AIIMS), Delhi, had arrived here Sunday afternoon to examine the senior BJP leader.

https://t.co/fksQrppjfj"
304,2019-02-25 09:04:03+00:00,IndianExpress,"The Adani group has won the bid to operate five out of six airports that were put for privatisation by the central government, a senior official of the Airports Authority of India (AAI) said.

https://t.co/053Dg189TU"
305,2019-02-25 08:20:31+00:00,IndianExpress,"Nawaz Sharif’s counsel had sought early release of the former premier citing his medical complications. #Pakistan

https://t.co/EqWYb40Oxo"
306,2019-02-25 07:56:27+00:00,PMOIndia,"A prayer, for the progress of India. https://t.co/peRaSdrkWd"
307,2019-02-25 07:36:53+00:00,PMOIndia,Working for the welfare of India's farmers. https://t.co/bwMnP7uvEQ
308,2019-02-25 07:35:28+00:00,IndianExpress,"#ExpressBiz | Uber’s pull-back from food delivery in India, follows retreats from its ride-hailing business in China, Russia and, most recently, Southeast Asia

https://t.co/3Bts6197UN"
309,2019-02-25 03:53:50+00:00,IndianExpress,"#ExpressOpinion | With India and Pakistan standing eyeball-to-eyeball, the choice is now between de-escalation for talks and escalation for war, writes @iamthedrifter 

https://t.co/GqWrpOGXaA"
310,2019-02-24 23:55:01+00:00,IndianExpress,"While India has sent goods to Afghanistan through Chabahar port, this is the first time the port in Iran is being used — to bypass Pakistan — and trade with India.

https://t.co/zfQxhc4f62"
311,2019-02-24 23:10:00+00:00,IndianExpress,"#ExpressExplained | Since the terrorist attack in Uri in 2016, India has worked to ensure it utilises its full claim under the Indus Waters Treaty. @ieexplained

https://t.co/4aWkmRmLbf"
312,2019-02-24 20:49:25+00:00,IndianExpress,"Opposition leaders cited the Pulwama terror attack as the reason for boycotting the tea party.

https://t.co/mcwNuMXpnl"
313,2019-02-24 20:40:00+00:00,IndianExpress,"#ExpressBiz | India’s used smartphone market is expected to reach $4 billion by 2020, according to a Deloitte India report.

https://t.co/rcnYzP5zsF"
314,2019-02-24 18:11:29+00:00,IndianExpress,"Recalling his conversation with Khan during a congratulatory call after he became Pakistan's premier, Modi said he told him ""let us fight against poverty and illiteracy"" and Khan gave his word - saying he is a Pathan's son - but went back on it.
https://t.co/OvyHICKjko"
315,2019-02-24 15:24:23+00:00,IndianExpress,"Pakistan wants peace, but India creating ‘war frenzy’, says Foreign Minister Shah Mehmood Qureshi

https://t.co/avyAN2La7f"
316,2019-02-24 12:46:08+00:00,IndianExpress,"Pakistan MP meets PM Modi, Sushma Swaraj, denies country’s hand in Pulwama attack

https://t.co/Ndh2Hp6Ay7"
317,2019-02-24 10:46:40+00:00,PMOIndia,"The National War Memorial, near India Gate in New Delhi, is a fitting tribute to our soldiers who laid down their lives defending the nation, post-independence. https://t.co/FM7SDAATC6"
318,2019-02-24 10:31:46+00:00,IndianExpress,"#ExpressOpinion India was unprepared for Parliament attack, 26/11 and now Pulwama

https://t.co/vIV6n8XCnE"
319,2019-02-24 08:38:05+00:00,IndianExpress,"#ExpressOpinion ""The NDA government has failed India in many ways but none with graver consequences for national security than its disastrous policy on J&amp;K,"" writes @PChidambaram_IN 

https://t.co/JEPoaqW58H"
320,2019-02-24 08:32:21+00:00,IndianExpress,"#ExpressOpinion ""Why is it so hard for senior leaders in both our main national parties to say clearly that these attacks shame India and must be stopped?"" writes @tavleen_singh  

https://t.co/tNSZXsbJC4"
321,2019-02-24 05:52:35+00:00,IndianExpress,"#MannkiBaat I was surprised that there was no National War Memorial in India. There must be one such memorial where we remember the contributions of our valorous heroes, our brave soldiers. I decided that there should be such a monument in the country: PM Modi."
322,2019-02-24 05:45:14+00:00,IndianExpress,You must have seen how the steps have been taken within 100 hours of the attack. The Army has now taken the resolve to destroy terrorists and their patrons : PM Modi on #MannkBaat
323,2019-02-24 05:44:36+00:00,IndianExpress,"#MannkiBaat I salute all our brave soldiers who laid down their lives to protect our Motherland: PM Modi on Pulwama attack. 

https://t.co/x6ypcUU53D"
324,2019-02-24 04:53:02+00:00,IndianExpress,"Sedition case against Tripura man over 'anti-India' online post

https://t.co/IWb2LQcAHx"
325,2019-02-24 04:39:07+00:00,IndianExpress,"As Kashmiri students faced threats after Pulwama attack, parts of India still held out promise of hope

https://t.co/kUKdpIdwvZ"
326,2019-02-24 04:30:13+00:00,IndianExpress,"During a tour to Mohenjo Daro last year, Pakistani excavators sought help from India in planning conservation activities and excavations at the Harappan site. But there has not been any progress in the proposed collaboration

https://t.co/UdNNnbvWsS"
327,2019-02-24 04:26:35+00:00,IndianExpress,"“After Pulwama attack, across the country people are angry over Pakistan, our government will take revenge of that..."" said Sambit Patra.

https://t.co/avnrAhDYxs"
328,2019-02-24 03:22:12+00:00,IndianExpress,"Pakistan uses terror to force dialogue on India, this isn’t time for talks: Hardeep Singh Puri

https://t.co/R25G9Kt25T"
329,2019-02-24 03:06:48+00:00,IndianExpress,"Pulwama attack: ‘Papa is with Babaji...he can’t come back now,' says slain jawan’s five-year-old son

https://t.co/eHO6HaFmDK"
330,2019-02-24 02:44:51+00:00,IndianExpress,"Owaisi also took a swipe at Pakistan and Maulana Masood Azhar over their role in the February 14 Pulwama terror attack in which 40 CRPF personnel were killed

https://t.co/7pet3RvBWu"
331,2019-02-24 02:09:17+00:00,IndianExpress,"The Chhatrapati Shivaji Maharaj International Airport was on Saturday put on high alert after Air India’s (AI)operation control centre received a call threatening hijack of a plane to Pakistan

https://t.co/dY1eP4RqAZ"
332,2019-02-24 02:00:00+00:00,IndianExpress,"#ExpressFrontPage | With India-Pakistan tensions running high since a Jaish-e-Mohammad suicide bomber killed 40 CRPF personnel in Pulwama, the whole village of Mohar Jamsher — the last on the India-Pak border in Fazilka, Punjab — has been on high alert.
https://t.co/D48UMg0e4C"
333,2019-02-24 01:30:00+00:00,IndianExpress,"#ExpressFrontPage | This is the first time India has been invited to the OIC after 1969, when then Agriculture minister Fakhruddin Ali Ahmed was disinvited on arriving at Morocco, after Pakistan’s President Yahya Khan lobbied against Indian participation.
https://t.co/zydA41MKI8"
334,2019-02-24 01:00:00+00:00,IndianExpress,"#ExpressFrontPage | On Tuesday, Trump had called the terrorist attack carried out by the Jaish-e-Mohammad as a “horrible situation”, and said that he was getting reports on it, and would issue a statement.

https://t.co/M3JFFAtAGp"
335,2019-02-24 00:50:00+00:00,IndianExpress,"#ExpressFrontPage | Saying that the people of Kashmir take care of pilgrims during the Amarnath Yatra, PM Modi said it is the duty of every citizen of India to protect Kashmiris living in any corner of the country.

https://t.co/xvedsdWPqw"
336,2019-02-24 00:01:41+00:00,IndianExpress,"Pulwama, Pakistan top of mind, jobs distant second in Modi’s former seat https://t.co/MFSloskXIb"
337,2019-02-23 19:08:52+00:00,IndianExpress,Inside India’s largest cancer hospital https://t.co/yfZbo7fbKp
338,2019-02-23 18:10:53+00:00,IndianExpress,"Parrikar, 63, had visited Delhi on January 31 for follow-up treatment at the All India Institute of Medical Sciences (AIIMS).
https://t.co/jYDtdLXwwN"
339,2019-02-23 15:52:22+00:00,adgpi,"The AFOG and Oncology Forum of Delhi jointly organised 'ONCOVISION 2019', a National Conference on 'Cancer Care in India- Meeting the Unmet Needs'. The conference was inaugurated by General Bipin Rawat #COAS and spearheaded by  Director General Medical Services (Army) #DGMS. https://t.co/kslc80mCQG"
340,2019-02-23 12:53:21+00:00,IAF_MCC,"#AeroIndia2019 : The Sarang helicopter display team of IAF, is fascinating the audience at Aero India.
The spectacular aerial manoeuvres leave the audience at the edge of their seats.
Glimpses of the #Sarang at Yelahanka. https://t.co/oWdczItlK5"
341,2019-02-23 12:40:17+00:00,IAF_MCC,"#AeroIndia2019 : The Pride of India #PVSindhu flies in Made in India- Tejas.
After the sortie, she interacted with Air-warriors, celebrating the theme 'Women in Aviation' at Aeroindia, today.
@HALHQBLR
@DRDO_India https://t.co/0aS4fTqGX3"
342,2019-02-23 11:48:41+00:00,IndianExpress,"This is the first time that India has been invited to an Organisation of Islamic Cooperation (OIC) meeting as a guest of honour.

https://t.co/nMXJi75B6l"
343,2019-02-23 11:17:30+00:00,IndianExpress,"PM Modi denounces attack on Kashmiris, says ‘such things should not happen’
https://t.co/5WtP1mrUIk"
344,2019-02-23 10:27:22+00:00,IndianExpress,"Pakistan Foreign Minister  said that the troubling situation in Jammu and Kashmir also warrants attention from the international humanitarian law perspective, especially the four Geneva Conventions.

https://t.co/UztU9y7HYW"
345,2019-02-23 07:30:00+00:00,IndianExpress,"KCR also announced ex-gratia of Rs 25 lakh for the families of each of the 40 CRPF personnel killed in the Pulwama attack on February 14.
 https://t.co/vTTynY0f73"
346,2019-02-23 07:03:00+00:00,IndianExpress,"The statement comes against the backdrop of a war of words between the government and the Opposition over the Pulwama terror attack.
 https://t.co/aNlPTyckNe"
347,2019-02-23 06:33:22+00:00,IAF_MCC,"#AeroIndia2019 - IAF WOMEN SKYDIVING TEAM: Skydiving is an incredible adventure sports, which has been broad-based to personnel of the Air Warriors within the IAF.  This edition of Aero India 2019 promises to be a wonderful launch-pad for the reinvigorated Women Skydivers."
348,2019-02-23 05:20:16+00:00,PMOIndia,"We want to give our people energy security

We want to cut down on import dependence;
 
We want to make India a world leader in electric vehicles and energy storage devices.

With these goals in mind, let us re-dedicate ourselves to create a New India of our dreams: PM"
349,2019-02-23 05:20:16+00:00,PMOIndia,"We look forward to making India a ten trillion dollar economy,

We look forward to making India the third largest economy,

We want to make an India of countless startups,

We want to lead the global drive towards renewable sources of energy: PM"
350,2019-02-23 05:19:20+00:00,PMOIndia,"With the support and partnership of the people, India has made rapid strides since 2014. This was not possible without Jan-bhagidari.

It is this experience that gives us confidence that our country can provide opportunities to all its citizens, to grow, prosper and excel: PM"
351,2019-02-23 05:18:13+00:00,PMOIndia,"The extent and magnitude of our contribution will surprise the world: PM

I am also confident that India may have missed the bus during the first three industrial revolutions, but this time, it is a bus India has not only boarded but will also drive: PM"
352,2019-02-23 05:18:03+00:00,PMOIndia,"What happened in the past is not in our hands, but what will happen in the future is firmly in our hands.

We often lament at missing the industrial revolutions in the past, but today it is a matter of pride that India is an active contributor to the 4th Industrial Revolution: PM"
353,2019-02-23 05:12:19+00:00,PMOIndia,"Today, while India is building a 100 smart cities across the country, it is also ensuring rapid progress in over 100 aspirational districts.

Today, while India has become a net exporter of electricity, it has also ensured that crores of households got electricity: PM"
354,2019-02-23 05:11:42+00:00,PMOIndia,"Today, while India has made its fastest train, it has also eliminated all un-manned railway crossings: PM

Today, while India is building IITs &amp; AIIMS at a a rapid pace, it has also built toilets in all schools across the country: PM"
355,2019-02-23 05:11:01+00:00,PMOIndia,"We are working hard to create a New India which fulfils the aspirations and dreams of 130 crore Indians.

Our vision of new India includes addressing the challenges of the future while also solving problems of the past: PM"
356,2019-02-23 05:11:01+00:00,PMOIndia,"India is a country of 130 crore aspirations &amp; there can never be a singular vision for development and progress.

Our vision of new India caters to all sections of the society, irrespective of their economic profile, their caste, creed, language and religion: PM"
357,2019-02-23 05:07:08+00:00,PMOIndia,"It was said that governments cannot be pro-growth and pro-poor at the same time, but people of India are making it possible: PM"
358,2019-02-23 05:07:07+00:00,PMOIndia,"It was said that removing discretion and arbitrariness in policy making was impossible, but people of India are making it possible.

It was said that economic reforms in India were impossible, but people of India are making it possible: PM"
359,2019-02-23 05:07:07+00:00,PMOIndia,"It was said that it is impossible to remove corruption from the process of giving people their due, but people of India are making it possible

It was said that it is impossible for the poor to leverage the power of technology,but the people of India are making it possible: PM"
360,2019-02-23 05:07:06+00:00,PMOIndia,"It was said that making a clean India was impossible, but people of India are making it possible.

It was said that a corruption free government in India was impossible, but people of India have made it possible: PM"
361,2019-02-23 05:07:05+00:00,PMOIndia,"For decades, a narrative was made that certain things are just impossible in India.

The progress our nation has achieved since 2014 gives me confidence that nothing is impossible for 130 crore Indians.

नामुमकिन अब मुमकिन है: PM"
362,2019-02-23 05:01:16+00:00,PMOIndia,"Today, there is a competition as to whether India will get 100% sanitation first or 100% electrification first. 

There is competition as to whether all habitations will be connected by road first or all homes will get gas connection first: PM"
363,2019-02-23 04:58:54+00:00,PMOIndia,"India’s ranking in the World Travel &amp; Tourism Competitiveness index has gone up from 65 in 2013 to 40 in 2017. 

Number of FTAs to India increased by around 45%,

Number of approved hotels went up by 50% &amp;
 
Foreign Exchange Earnings in tourism also went up by 50%: PM"
364,2019-02-23 04:31:04+00:00,IndianExpress,"Surrounded by the activists from a fringe group, called ‘Mahadev Sena’, the youth raised the slogans after a police complaint was filed against him for allegedly saying that “they will blow up entire India”.

https://t.co/9fct9Fa7fi"
365,2019-02-23 04:17:10+00:00,IndianExpress,"The Punjab cop who was kidnapped by terrorists before the Pathankot attack has been sentenced to 10 years in jail in a rape case.

https://t.co/yHBq81Tzka"
366,2019-02-23 04:16:45+00:00,adgpi,"#Engage #Communicate #BeProudOfYourself.

IndianArmy Instagram crosses 2 million followership. We thank you all for your support. Join us now, share &amp; spread our glory &amp; success. @SpokespersonMoD @HQ_IDS_India @PIB_India @IAF_MCC @indiannavy https://t.co/l5g0m6jntJ"
367,2019-02-23 03:55:58+00:00,IndianExpress,"“I stopped paying Pakistan the $1.3-billion that we used to pay them. In the meantime, we may set up some meetings with Pakistan,"" Trump said. 

https://t.co/wfbFAlRW25"
368,2019-02-23 02:56:02+00:00,IndianExpress,"#ExpressOpinion | When a nation virtually announces that it is going to do something in reprisal it compromises one of the basic principles of war — surprise. It is patient and planned operations that will hobble Pakistan, writes Syed Ata Hasnain.

https://t.co/JeEh1zcCWV"
369,2019-02-23 02:34:37+00:00,IndianExpress,"#ExpressOpinion | The tragedy of Pulwama is that we are acting as if Pakistan has won. Defeating Pakistan is defeating a state of mind called Pakistan, @pbmehta writes.

https://t.co/6vDnjYfeWG"
370,2019-02-23 02:15:00+00:00,IndianExpress,"#ExpressFrontPage | The UNSC's condemnation statement on the Pulwama terrorist attack is the very first time that a terrorist attack in Jammu and Kashmir has been condemned by the UNSC

https://t.co/Z0y9tPL21A"
371,2019-02-23 02:10:51+00:00,IndianExpress,"#IEWorld | The president said the US has improved ties with Pakistan and works are on for meetings with Pakistan leaders and officials.

https://t.co/wfbFAlRW25"
372,2019-02-23 01:45:00+00:00,IndianExpress,"#ExpressFrontPage | This isn’t the first time that Islamabad has cracked down on Jaish. After the Pathankot attack in January 2016, Pakistan had arrested some members but it was largely cosmetic

https://t.co/STnty5PKSW"
373,2019-02-23 01:00:00+00:00,IndianExpress,"#ExpressFrontPage | The Supreme Court directed the chief secretaries and police chiefs of all states and Union Territories to take “prompt action” to prevent incidents of assault against Kashmiris in the wake of the Pulwama attack

https://t.co/BSZe9kpWFe"
374,2019-02-23 00:46:11+00:00,IndianExpress,"The bank is part of the lenders’ consortium, led by State Bank of India, that has extended loans to the debt laden airline.

https://t.co/r8gDhUey7e"
375,2019-02-22 20:40:00+00:00,IndianExpress,"This comes a day after the Pakistan government decided to “accelerate action against proscribed organisations” and reinstated a ban on 26/11 mastermind Hafiz Saeed's JuD and its surrogate, FIF.

https://t.co/LGYnSBcA1B"
376,2019-02-22 20:14:21+00:00,IndianExpress,"Agencies probing the Pulwama terror attack are close to tracking the owner of the car which was used to target a CRPF convoy on the Jammu-Srinagar highway killing 40 personnel

https://t.co/49b6s4iVqZ"
377,2019-02-22 19:03:14+00:00,IndianExpress,"Officials said Pakistan has offered to cooperate with India if it shares any proof of involvement of Pakistani elements in the Pulwama attack.

https://t.co/1raiyIwbwX"
378,2019-02-22 18:04:25+00:00,IndianExpress,"“We have a 72-year history. The partition happened in 1947 and Pakistan was liberated. India still hasn’t been able to accept that,” the Army spokesman said.
https://t.co/QL1voGvbck"
379,2019-02-22 16:49:00+00:00,IndianExpress,"Pakistan govt takes control of Jaish-e-Mohammad headquarters
https://t.co/xfE0Jfzamc"
380,2019-02-22 16:46:06+00:00,IndianExpress,"Pakistan Army holds former ISI chief Asad Durrani guilty of violating military code of conduct

https://t.co/7NeiXSw0TA"
381,2019-02-22 14:39:30+00:00,adgpi,"Lieutenant General Jagjit Singh Aurora was GOC-in-C of  Eastern Command during 1971 Indo-Pak War. He led ground forces campaign in Eastern front, which led to an overwhelming defeat of Pakistan Army &amp; creation of Bangladesh
#SagaOfBraves
For details click
https://t.co/fLIOtAnZfp https://t.co/9mLrIVohXy"
382,2019-02-22 14:24:12+00:00,IndianExpress,"#PulwamaAttack Home Minister Rajnath Singh urged the Association of South East Asian Nations (ASEAN) to support India’s fight against the menace of terrorism.
https://t.co/Hhw7XAKlOb"
383,2019-02-22 14:18:22+00:00,IAF_MCC,"#AeroIndia2019: Chief of the Air Staff, Air Chief Marshal BS Dhanoa, visited various exhibition halls &amp; stalls, he also interacted with the participating companies &amp; aviation industries during Aero India- 2019 at Air Force Station Yelahanka, Bengaluru on 22 February 2019. https://t.co/GcMpijiwBI"
384,2019-02-22 13:50:16+00:00,IndianExpress,"Condemn Pulwama attack, Pakistan failed to curb terror financing: Watchdog FATF

https://t.co/bQu0VEUeA0"
385,2019-02-22 13:26:31+00:00,IAF_MCC,"#AeroIndia2019 : On the second day of Aero India at Yelahanka, Bengaluru, AOC-in-C EAC , Air Marshal R Nambiar, flew in a Hawk-i aircraft.
#AeroIndia #AeroIndiaTechDay
@HALHQBLR https://t.co/PlU0dW5X6l"
386,2019-02-22 11:39:30+00:00,IndianExpress,"Pakistan Army echoes PM Imran Khan: What benefit would Pakistan get from Pulwama attack?

https://t.co/L9pscNecF1"
387,2019-02-22 11:02:41+00:00,IndianExpress,"Pakistan doesn’t show understanding of risks posed by terror financing: Watchdog FATF 

https://t.co/bQu0VEUeA0"
388,2019-02-22 08:38:00+00:00,IndianExpress,"#ExpressExplained | In blocking global action against Masood Azhar, Beijing wants to protect its ‘all weather’ ally in South Asia. It also wants to keep India under pressure and make a point to the US. 
Follow @ieexplained for more. 
Read more:https://t.co/fA6F9cSXjp https://t.co/mAWYav7T9O"
389,2019-02-22 07:29:01+00:00,IndianExpress,"On #3Things today, we talk about Nitin Gadkari's announcement to stop the water from the eastern rivers to flowing into Pakistan; ‘Garima Yatra’; and Pakistan banning 2008 Mumbai attack mastermind Jamat-ud-Dawa.
Listen: https://t.co/x2hhfQMBQc
(Via @ExpressPodcasts) https://t.co/FNbaz48UFi"
390,2019-02-22 07:01:25+00:00,IndianExpress,"Pakistan: “We have neither concern nor objection if India diverts water of eastern rivers and supplies it to its people or uses it for other purposes, as the Indus Water Treaty (IWT) allows it do so.""

https://t.co/KS53iKjM1z"
391,2019-02-22 06:58:11+00:00,IndianExpress,"PM Modi awarded Seoul Peace Prize in South Korea, says it belongs to people of India https://t.co/kiDV4oIOqk"
392,2019-02-22 06:29:04+00:00,PMOIndia,"Like Korea, India has also suffered the pain of division and cross-border strife. 

Our endeavour towards peaceful development has only too often been derailed by cross-border terrorism: PM"
393,2019-02-22 06:25:00+00:00,IndianExpress,"""Terrorism and extremism are ""common concerns"" and Saudi Arabia will extend all cooperation to India and other neighbouring countries to deal with them,"" said Saudi Crown Prince after ""extensive &amp; successful"" talks with PM Modi. | @ShubhajitRoy
Read more: https://t.co/yaoxjowhkn https://t.co/xEFDwC8mql"
394,2019-02-22 06:23:40+00:00,PMOIndia,"India, as a responsible member of the international community, has been in the forefront of our collective fight against climate change. 

Despite having a historically low carbon footprint, India has been playing an active role in the global fight against climate change: PM"
395,2019-02-22 06:23:03+00:00,PMOIndia,"India’s growth story is not only good for the people of India but also for the entire world. 

We live in an increasingly interconnected world. Our growth and prosperity will inevitably contribute to global growth and development: PM"
396,2019-02-22 06:15:00+00:00,PMOIndia,"I dedicate this award to the 1.3 billion people of India for giving me the opportunity to serve them.

I am honoured that this award is being conferred on me in the year that we celebrate the 150th Birth Anniversary of Mahatma Gandhi: PM"
397,2019-02-22 06:14:07+00:00,IndianExpress,"JUST IN | Prime Minister Narendra Modi awarded Seoul Peace Prize for 2018 in South Korea, says it  belongs to the people of India. 

(ANI Photo) https://t.co/n1Cpv43UH6"
398,2019-02-22 06:13:38+00:00,PMOIndia,"I believe that this award belongs not to me personally, but to the people of India.

The success that India has achieved in the last 5 years is due to aspirations, inspiration &amp; efforts of the people of India.

On their behalf, I accept the Award and express my gratitude: PM"
399,2019-02-22 05:56:00+00:00,IndianExpress,"The driver allegedly made remarks insulting the armed forces and hurting religious sentiments during an argument with a passenger over the Pulwama terror attack. 
 https://t.co/vS6LBm6vY1"
400,2019-02-22 05:51:05+00:00,IndianExpress,"The UNSC comprising 15 permanent and non-permanent members including China, on Thursday condemned in the “strongest terms” the “heinous and cowardly” terror attack perpetrated by Pakistan-based terror group Jaish-e-Mohammed (JeM)

https://t.co/vMyljP7ATr"
401,2019-02-22 05:05:22+00:00,IndianExpress,"Here is the story of the unexpected relationship between the world’s most popular clothing item and India, @indiashistori's @shrutigarodia_ writes.
Follow @ieParenting for more. 
https://t.co/uusMPmg1rR"
402,2019-02-22 04:31:14+00:00,IndianExpress,"India's first bullet train project is preparing to float the biggest ever civil works contract, the value of which is estimated to be over Rs 15-20,000 crore, reports @avishekgd

https://t.co/CyJofQ5O3W"
403,2019-02-22 04:18:21+00:00,IndianExpress,"The jail officials said that a company named, ‘Bridge India Foundation’ has been contacted for the project, wherein their team will train the inmates.

https://t.co/dFRgSWlER7"
404,2019-02-22 03:46:32+00:00,IndianExpress,"Under the import policy order 2016, Pakistan had banned import of all Indian films and other content which was later changed on January 31, 2017.

https://t.co/cAoURoBcOq"
405,2019-02-22 03:27:08+00:00,IndianExpress,"#ExpressEditorial | Saudi is no spring chicken to geopolitics of the region. That's why the prince managed to pull off a successful balancing act between India and Pakistan.

https://t.co/DLX9nMwsjR https://t.co/4VOkPgsZC2"
406,2019-02-22 03:11:47+00:00,IndianExpress,"#ExpressOpinion | In the absence of norms, we could see states like Pakistan deploy autonomous weapons for operations outside their borders.

https://t.co/obIflsY5Fr"
407,2019-02-22 03:00:00+00:00,IndianExpress,"#ExpressFrontPage | ""We have said several times that Kashmir is an integral part of India. (The) problem is that some people only want answers from the PM without doing their responsibility,"" Ravi Shankar Prasad said. 

https://t.co/TEM8w8rlu2"
408,2019-02-22 02:15:01+00:00,IndianExpress,"#ExpressFrontPage | Some spark a movement at the click of a keypad. Others trudge 10,000 km across the country for their stories to be heard, stories that were largely left out of India’s #MeToo movement. 

https://t.co/ckFH082rdx"
